Workbook,Date,0,1,2,3,4,5
C:\Users\vuongns\Downloads\test_tcb\tcb20210402.csv,02/04/2021,CHF,24030,24268,24870,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210402.csv,02/04/2021,(tỷ giá Franc Thụy Sĩ),24030,24268,24870,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210402.csv,02/04/2021,SGD,16834,16925,17527,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210402.csv,02/04/2021,(tỷ giá Đô Singapore),16834,16925,17527,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210402.csv,02/04/2021,EUR,26683,26890,27893,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210402.csv,02/04/2021,(tỷ giá Euro),26683,26890,27893,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210402.csv,02/04/2021,CNY,-,3457,3587,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210402.csv,02/04/2021,(tỷ giá Nhân dân tệ Trung Quốc),-,3457,3587,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210402.csv,02/04/2021,HKD,-,2838,3038,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210402.csv,02/04/2021,(tỷ giá Đô Hồng Kông),-,2838,3038,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210402.csv,02/04/2021,THB,708,718,768,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210402.csv,02/04/2021,(tỷ giá Bat Thái Lan),708,718,768,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210402.csv,02/04/2021,MYR,-,5503,5657,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210402.csv,02/04/2021,(tỷ giá tiền Malaysia),-,5503,5657,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210402.csv,02/04/2021,KRW,-,,24.00,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210402.csv,02/04/2021,( tỷ giá Won Korean),-,,24.00,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210402.csv,02/04/2021,TỶ GIÁ TRUNG TÂM NHNN CÔNG BỐ,TỶ GIÁ TRUNG TÂM NHNN CÔNG BỐ,,23242,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210402.csv,02/04/2021,TỶ GIÁ SÀN/TRẦN USDVND,TỶ GIÁ SÀN/TRẦN USDVND,22545,23939,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210402.csv,02/04/2021,,,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210402.csv,02/04/2021,Tỷ giá kỳ hạn USD,,Tham chiếu,Tham chiếu,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210402.csv,02/04/2021,Kỳ hạn (ngày),,Tỷ giá mua,Tỷ giá bán,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210402.csv,02/04/2021,3,,22986,23173,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210402.csv,02/04/2021,7,,22987,23183,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210402.csv,02/04/2021,30,,22991,23237,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210402.csv,02/04/2021,90,,23000,23380,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210402.csv,02/04/2021,180,,23014,23594,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210402.csv,02/04/2021,360,,23043,24035,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210402.csv,02/04/2021,,,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210402.csv,02/04/2021,,Tham chiếu,Tham chiếu,Tham chiếu,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210402.csv,02/04/2021,Tỷ giá vàng,5415000,,5517000,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210402.csv,02/04/2021,02-Apr-21,3 tháng,6 tháng,12 tháng,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210402.csv,02/04/2021,LIBOR USD (%năm):,0.19425,0.20525,0.28313,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210402.csv,02/04/2021,LIBOR EUR (%năm):,-0.54971,-0.52443,-0.49686,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210402.csv,02/04/2021,Tỷ giá được cập nhật lúc 02/04/2021 04:01 PM và chỉ mang tính chất tham khảo.,Tỷ giá được cập nhật lúc 02/04/2021 04:01 PM và chỉ mang tính chất tham khảo.,Tỷ giá được cập nhật lúc 02/04/2021 04:01 PM và chỉ mang tính chất tham khảo.,Tỷ giá được cập nhật lúc 02/04/2021 04:01 PM và chỉ mang tính chất tham khảo.,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,TỶ GIÁ HỐI ĐOÁI,TỶ GIÁ HỐI ĐOÁI,TỶ GIÁ HỐI ĐOÁI,TỶ GIÁ HỐI ĐOÁI,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,,,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,Loại tiền,Tỷ giá mua,Tỷ giá mua,Tỷ giá bán,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,,Tiền mặt/séc,Chuyển khoản,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,"USD, (1,2)",22544,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,(tỷ giá Đô la Mỹ),22544,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,"USD, (5,10,20)",22547,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,(tỷ giá Đô la Mỹ),22547,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,"USD,50-100",22967,22987,23167,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,(tỷ giá Đô la Mỹ),22967,22987,23167,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,JPY,204.94,204.85,214.12,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,(tỷ giá đồng Yên Nhật),204.94,204.85,214.12,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,AUD,17026,17261,17962,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,(tỷ giá Đô Úc),17026,17261,17962,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,CAD,17876,18085,18709,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,(tỷ giá Đô Canada),17876,18085,18709,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,GBP,31239,31488,32450,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,(tỷ giá Bảng Anh),31239,31488,32450,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,CHF,23948,24183,24900,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,(tỷ giá Franc Thụy Sĩ),23948,24183,24900,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,SGD,16789,16878,17509,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,(tỷ giá Đô Singapore),16789,16878,17509,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,EUR,26611,26818,27855,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,(tỷ giá Euro),26611,26818,27855,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,CNY,-,3453,3585,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,(tỷ giá Nhân dân tệ Trung Quốc),-,3453,3585,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,HKD,-,2837,3038,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,(tỷ giá Đô Hồng Kông),-,2837,3038,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,THB,707,716,774,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,(tỷ giá Bat Thái Lan),707,716,774,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,MYR,-,5503,5657,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,(tỷ giá tiền Malaysia),-,5503,5657,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,KRW,-,,24.00,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,( tỷ giá Won Korean),-,,24.00,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,TỶ GIÁ TRUNG TÂM NHNN CÔNG BỐ,TỶ GIÁ TRUNG TÂM NHNN CÔNG BỐ,,23241,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,TỶ GIÁ SÀN/TRẦN USDVND,TỶ GIÁ SÀN/TRẦN USDVND,22544,23938,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,,,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,Tỷ giá kỳ hạn USD,,Tham chiếu,Tham chiếu,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,Kỳ hạn (ngày),,Tỷ giá mua,Tỷ giá bán,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,3,,22987,23174,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,7,,22988,23184,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,30,,22992,23238,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,90,,23001,23381,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,180,,23015,23595,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,360,,23044,24036,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,,,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,,Tham chiếu,Tham chiếu,Tham chiếu,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,Tỷ giá vàng,5420000,,5522000,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,02-Apr-21,3 tháng,6 tháng,12 tháng,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,LIBOR USD (%năm):,0.19425,0.20525,0.28313,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,LIBOR EUR (%năm):,-0.54971,-0.52443,-0.49686,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,Tỷ giá được cập nhật lúc 03/04/2021 08:20 AM và chỉ mang tính chất tham khảo.,Tỷ giá được cập nhật lúc 03/04/2021 08:20 AM và chỉ mang tính chất tham khảo.,Tỷ giá được cập nhật lúc 03/04/2021 08:20 AM và chỉ mang tính chất tham khảo.,Tỷ giá được cập nhật lúc 03/04/2021 08:20 AM và chỉ mang tính chất tham khảo.,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210403.csv,03/04/2021,(Nguồn từ Bloomberg),,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,TỶ GIÁ HỐI ĐOÁI,TỶ GIÁ HỐI ĐOÁI,TỶ GIÁ HỐI ĐOÁI,TỶ GIÁ HỐI ĐOÁI,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,,,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,Loại tiền,Tỷ giá mua,Tỷ giá mua,Tỷ giá bán,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,,Tiền mặt/séc,Chuyển khoản,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,"USD, (1,2)",22539,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,(tỷ giá Đô la Mỹ),22539,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,"USD, (5,10,20)",22559,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,(tỷ giá Đô la Mỹ),22559,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,"USD,50-100",22979,22999,23179,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,(tỷ giá Đô la Mỹ),22979,22999,23179,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,JPY,205.30,205.22,214.24,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,(tỷ giá đồng Yên Nhật),205.30,205.22,214.24,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,AUD,17108,17344,17944,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,(tỷ giá Đô Úc),17108,17344,17944,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,CAD,17917,18127,18729,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,(tỷ giá Đô Canada),17917,18127,18729,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,GBP,31339,31590,32494,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,(tỷ giá Bảng Anh),31339,31590,32494,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,CHF,23993,24229,24832,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,(tỷ giá Franc Thụy Sĩ),23993,24229,24832,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,SGD,16826,16917,17519,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,(tỷ giá Đô Singapore),16826,16917,17519,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,EUR,26605,26811,27811,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,(tỷ giá Euro),26605,26811,27811,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,CNY,-,3455,3587,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,(tỷ giá Nhân dân tệ Trung Quốc),-,3455,3587,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,HKD,-,2839,3039,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,(tỷ giá Đô Hồng Kông),-,2839,3039,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,THB,706,715,766,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,(tỷ giá Bat Thái Lan),706,715,766,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,MYR,-,5506,5657,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,(tỷ giá tiền Malaysia),-,5506,5657,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,KRW,-,,24.00,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,( tỷ giá Won Korean),-,,24.00,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,TỶ GIÁ TRUNG TÂM NHNN CÔNG BỐ,TỶ GIÁ TRUNG TÂM NHNN CÔNG BỐ,,23236,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,TỶ GIÁ SÀN/TRẦN USDVND,TỶ GIÁ SÀN/TRẦN USDVND,22539,23933,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,,,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,Tỷ giá kỳ hạn USD,,Tham chiếu,Tham chiếu,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,Kỳ hạn (ngày),,Tỷ giá mua,Tỷ giá bán,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,3,,22999,23186,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,7,,23000,23196,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,30,,23004,23250,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,90,,23013,23393,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,180,,23027,23608,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,360,,23056,24048,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,,,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,,Tham chiếu,Tham chiếu,Tham chiếu,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,Tỷ giá vàng,5462000,,5574000,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,05-Apr-21,3 tháng,6 tháng,12 tháng,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,LIBOR USD (%năm):,0.19975,0.20125,0.28050,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,LIBOR EUR (%năm):,-0.55,-0.52486,-0.49886,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,Tỷ giá được cập nhật lúc 05/04/2021 04:35 PM và chỉ mang tính chất tham khảo.,Tỷ giá được cập nhật lúc 05/04/2021 04:35 PM và chỉ mang tính chất tham khảo.,Tỷ giá được cập nhật lúc 05/04/2021 04:35 PM và chỉ mang tính chất tham khảo.,Tỷ giá được cập nhật lúc 05/04/2021 04:35 PM và chỉ mang tính chất tham khảo.,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210405.csv,05/04/2021,(Nguồn từ Bloomberg),,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,TỶ GIÁ HỐI ĐOÁI,TỶ GIÁ HỐI ĐOÁI,TỶ GIÁ HỐI ĐOÁI,TỶ GIÁ HỐI ĐOÁI,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,,,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,Loại tiền,Tỷ giá mua,Tỷ giá mua,Tỷ giá bán,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,,Tiền mặt/séc,Chuyển khoản,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,"USD, (1,2)",22540,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,(tỷ giá Đô la Mỹ),22540,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,"USD, (5,10,20)",22572,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,(tỷ giá Đô la Mỹ),22572,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,"USD,50-100",22992,23012,23182,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,(tỷ giá Đô la Mỹ),22992,23012,23182,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,JPY,205.84,205.73,214.73,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,(tỷ giá đồng Yên Nhật),205.84,205.73,214.73,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,AUD,17136,17368,17971,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,(tỷ giá Đô Úc),17136,17368,17971,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,CAD,17947,18154,18755,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,(tỷ giá Đô Canada),17947,18154,18755,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,GBP,31391,31636,32538,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,(tỷ giá Bảng Anh),31391,31636,32538,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,CHF,24126,24361,24963,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,(tỷ giá Franc Thụy Sĩ),24126,24361,24963,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,SGD,16883,16971,17572,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,(tỷ giá Đô Singapore),16883,16971,17572,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,EUR,26759,26961,27961,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,(tỷ giá Euro),26759,26961,27961,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,CNY,-,3466,3596,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,(tỷ giá Nhân dân tệ Trung Quốc),-,3466,3596,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,HKD,-,2840,3040,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,(tỷ giá Đô Hồng Kông),-,2840,3040,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,THB,708,717,767,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,(tỷ giá Bat Thái Lan),708,717,767,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,MYR,-,5520,5672,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,(tỷ giá tiền Malaysia),-,5520,5672,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,KRW,-,,24.00,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,( tỷ giá Won Korean),-,,24.00,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,TỶ GIÁ TRUNG TÂM NHNN CÔNG BỐ,TỶ GIÁ TRUNG TÂM NHNN CÔNG BỐ,,23237,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,TỶ GIÁ SÀN/TRẦN USDVND,TỶ GIÁ SÀN/TRẦN USDVND,22540,23934,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,,,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,Tỷ giá kỳ hạn USD,,Tham chiếu,Tham chiếu,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,Kỳ hạn (ngày),,Tỷ giá mua,Tỷ giá bán,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,3,,23012,23189,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,7,,23013,23199,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,30,,23017,23253,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,90,,23026,23396,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,180,,23040,23611,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,360,,23070,24051,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,,,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,,Tham chiếu,Tham chiếu,Tham chiếu,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,Tỷ giá vàng,5440000,,5542000,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,06-Apr-21,3 tháng,6 tháng,12 tháng,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,LIBOR USD (%năm):,0.19975,0.20125,0.28050,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,LIBOR EUR (%năm):,-0.55,-0.52486,-0.49886,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,Tỷ giá được cập nhật lúc 06/04/2021 02:31 PM và chỉ mang tính chất tham khảo.,Tỷ giá được cập nhật lúc 06/04/2021 02:31 PM và chỉ mang tính chất tham khảo.,Tỷ giá được cập nhật lúc 06/04/2021 02:31 PM và chỉ mang tính chất tham khảo.,Tỷ giá được cập nhật lúc 06/04/2021 02:31 PM và chỉ mang tính chất tham khảo.,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210406.csv,06/04/2021,(Nguồn từ Bloomberg),,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210407.csv,07/04/2021,TỶ GIÁ HỐI ĐOÁI,TỶ GIÁ HỐI ĐOÁI,TỶ GIÁ HỐI ĐOÁI,TỶ GIÁ HỐI ĐOÁI,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210407.csv,07/04/2021,,,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210407.csv,07/04/2021,Loại tiền,Tỷ giá mua,Tỷ giá mua,Tỷ giá bán,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210407.csv,07/04/2021,,Tiền mặt/séc,Chuyển khoản,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210407.csv,07/04/2021,"USD, (1,2)",22532,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210407.csv,07/04/2021,(tỷ giá Đô la Mỹ),22532,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210407.csv,07/04/2021,"USD, (5,10,20)",22562,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210407.csv,07/04/2021,(tỷ giá Đô la Mỹ),22562,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210407.csv,07/04/2021,"USD,50-100",22982,23002,23182,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210407.csv,07/04/2021,(tỷ giá Đô la Mỹ),22982,23002,23182,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210407.csv,07/04/2021,JPY,206.85,206.81,215.83,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210407.csv,07/04/2021,(tỷ giá đồng Yên Nhật),206.85,206.81,215.83,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210407.csv,07/04/2021,AUD,17171,17408,18011,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210407.csv,07/04/2021,(tỷ giá Đô Úc),17171,17408,18011,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210407.csv,07/04/2021,CAD,17859,18067,18668,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210407.csv,07/04/2021,(tỷ giá Đô Canada),17859,18067,18668,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210407.csv,07/04/2021,GBP,31202,31451,32353,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210407.csv,07/04/2021,(tỷ giá Bảng Anh),31202,31451,32353,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210407.csv,07/04/2021,CHF,24342,24588,25191,,
